Question,Answers,Comment,Instructions,Render as
健太くんは、私にとって（　）なので、あんな暗い表情をしている彼を見捨ててはおけない、力になりたいと思っています。,芝蘭之室,健太くんは、私にとって__芝蘭之室__なので、あんな暗い表情をしている彼を見捨ててはおけない、力になりたいと思っています。,Type the reading!,Text
ともこちゃんは（　）で、心の底から困った人を助けたいと思っているので、ボランティア活動をがんばっています。,芝蘭之室,ともこちゃんは__芝蘭之室__で、心の底から困った人を助けたいと思っているので、ボランティア活動をがんばっています。,Type the reading!,Text
ともこちゃんは、僕にいい影響を与えてくれる（　）です。,芝蘭之室,ともこちゃんは、僕にいい影響を与えてくれる__芝蘭之室__です。,Type the reading!,Text
海外に出て学ばなければと思いこんでいたけれども、（　）だったようで日本の方が深く学べたようです。,舎近求遠,海外に出て学ばなければと思いこんでいたけれども、__舎近求遠__だったようで日本の方が深く学べたようです。,Type the reading!,Text
遠い東京の高名な先生に診察してもらわなくても、（　）というように、こんな近所にすご腕の先生がいたんだ。,舎近求遠,遠い東京の高名な先生に診察してもらわなくても、__舎近求遠__というように、こんな近所にすご腕の先生がいたんだ。,Type the reading!,Text
ここは何もない、都会に出たいと思っていたけれども、（　）、この町には誇れるものがたくさんある。,舎近求遠,ここは何もない、都会に出たいと思っていたけれども、__舎近求遠__、この町には誇れるものがたくさんある。,Type the reading!,Text
（　）というように近すぎて、こんなにすごい人が側にいることに気がつかなかった。,舎近求遠,__舎近求遠__というように近すぎて、こんなにすごい人が側にいることに気がつかなかった。,Type the reading!,Text
（　）というように、運命の人を求めて遠くまで探し回っていたけど、こんなに近くにいたんだね。,舎近求遠,__舎近求遠__というように、運命の人を求めて遠くまで探し回っていたけど、こんなに近くにいたんだね。,Type the reading!,Text
新入社員に対しては、（　）を心掛け、失敗に目くじらを立てるべきではありません。,舎短取長,新入社員に対しては、__舎短取長__を心掛け、失敗に目くじらを立てるべきではありません。,Type the reading!,Text
おばあちゃんは（　）に長けていて、僕の中の良いところを見つけ伸ばしてくれました。,舎短取長,おばあちゃんは__舎短取長__に長けていて、僕の中の良いところを見つけ伸ばしてくれました。,Type the reading!,Text
（　）を胸に子育てをすれば、子供は伸び伸びと育ち、自分の道を見つけて生きていくでしょう。,舎短取長,__舎短取長__を胸に子育てをすれば、子供は伸び伸びと育ち、自分の道を見つけて生きていくでしょう。,Type the reading!,Text
（　）というように、自分の欠点にとらわれず、長所を伸ばしていくべきです。,舎短取長,__舎短取長__というように、自分の欠点にとらわれず、長所を伸ばしていくべきです。,Type the reading!,Text
（　）すれば、欠点をカバーし、完璧に近い人間になることが出できます。,舎短取長,__舎短取長__すれば、欠点をカバーし、完璧に近い人間になることが出できます。,Type the reading!,Text
瑣末なことにこだわるあまり、締め切りに間に合わないと（　）、意味がないんだよ。,舎本逐末,瑣末なことにこだわるあまり、締め切りに間に合わないと__舎本逐末__、意味がないんだよ。,Type the reading!,Text
面接で言葉遣いに気を使うあまり、自分の気持ちを伝えられないようでは（　）だよね。,舎本逐末,面接で言葉遣いに気を使うあまり、自分の気持ちを伝えられないようでは__舎本逐末__だよね。,Type the reading!,Text
本質を見極めていないと、（　）というように、失敗することにつながります。,舎本逐末,本質を見極めていないと、__舎本逐末__というように、失敗することにつながります。,Type the reading!,Text
髪形を気にしすぎて、約束の時間に遅れたら（　）ですよね。,舎本逐末,髪形を気にしすぎて、約束の時間に遅れたら__舎本逐末__ですよね。,Type the reading!,Text
（　）、どうでもいいことにこだわりすぎて、本来やるべき業務に支障が出ています。,舎本逐末,__舎本逐末__、どうでもいいことにこだわりすぎて、本来やるべき業務に支障が出ています。,Type the reading!,Text
彼を懲らしめるなら、（　）というように、彼の右腕である健太くんをまずは味方につけよう。,射将先馬,彼を懲らしめるなら、__射将先馬__というように、彼の右腕である健太くんをまずは味方につけよう。,Type the reading!,Text
町会長さんは、僕のおじいちゃんに逆らえないから、（　）、僕のおじいちゃんを仲間にしよう。,射将先馬,町会長さんは、僕のおじいちゃんに逆らえないから、__射将先馬__、僕のおじいちゃんを仲間にしよう。,Type the reading!,Text
健太くんとお付き合いをしたいから、（　）、彼の親友であるともこちゃんと仲良くなってからお近づきになろう。,射将先馬,健太くんとお付き合いをしたいから、__射将先馬__、彼の親友であるともこちゃんと仲良くなってからお近づきになろう。,Type the reading!,Text
契約をとるために、（　）、まずは事務のおばちゃんたちを懐柔しよう。,射将先馬,契約をとるために、__射将先馬__、まずは事務のおばちゃんたちを懐柔しよう。,Type the reading!,Text
（　）というように、根回しは絶対不可欠ですよ。,射将先馬,__射将先馬__というように、根回しは絶対不可欠ですよ。,Type the reading!,Text
模試でC判定だったけれども、（　）の思いで勉強をすれば合格できると信じています。,射石飲羽,模試でC判定だったけれども、__射石飲羽__の思いで勉強をすれば合格できると信じています。,Type the reading!,Text
あきらめたらそこで終わりだよ、（　）の思いで努力すればなんでもつかむことができるよ。,射石飲羽,あきらめたらそこで終わりだよ、__射石飲羽__の思いで努力すればなんでもつかむことができるよ。,Type the reading!,Text
（　）の心で練習を積んだから、優勝旗を手にすることができました。,射石飲羽,__射石飲羽__の心で練習を積んだから、優勝旗を手にすることができました。,Type the reading!,Text
（　）の気持ちでがんばったら、ともこちゃんに勝つことができました。,射石飲羽,__射石飲羽__の気持ちでがんばったら、ともこちゃんに勝つことができました。,Type the reading!,Text
有給取得の義務化のために普段の業務が増えたら（　）です。,捨根注枝,有給取得の義務化のために普段の業務が増えたら__捨根注枝__です。,Type the reading!,Text
体重を減らすために食事制限をして、ストレスをためているようでは（　）、健康によくないです。,捨根注枝,体重を減らすために食事制限をして、ストレスをためているようでは__捨根注枝__、健康によくないです。,Type the reading!,Text
会員カードのポイントをためるために買い物をしていたら、（　）です。,捨根注枝,会員カードのポイントをためるために買い物をしていたら、__捨根注枝__です。,Type the reading!,Text
ローカロリーのチョコレートを一袋全部食べてしまったら（　）だと思うんだけど。,捨根注枝,ローカロリーのチョコレートを一袋全部食べてしまったら__捨根注枝__だと思うんだけど。,Type the reading!,Text
ここで値下げを強行して、一時的に売り上げが伸びても、将来的に利益が減ったら（　）だ。,捨根注枝,ここで値下げを強行して、一時的に売り上げが伸びても、将来的に利益が減ったら__捨根注枝__だ。,Type the reading!,Text
隣の家の兄弟は（　）で、よく怒鳴り合う声が聞こえる。,煮豆燃萁,隣の家の兄弟は__煮豆燃萁__で、よく怒鳴り合う声が聞こえる。,Type the reading!,Text
二人で協力しあってほしいのに、いつまでも（　）で困るよ。,煮豆燃萁,二人で協力しあってほしいのに、いつまでも__煮豆燃萁__で困るよ。,Type the reading!,Text
あの兄弟は、同じ女性を好きになって以来（　）なんですよ。,煮豆燃萁,あの兄弟は、同じ女性を好きになって以来__煮豆燃萁__なんですよ。,Type the reading!,Text
あの兄弟は、同じ屋根の下で暮らしているのに、（　）、顔を合わせないようにしているらしい。,煮豆燃萁,あの兄弟は、同じ屋根の下で暮らしているのに、__煮豆燃萁__、顔を合わせないようにしているらしい。,Type the reading!,Text
（　）だった兄弟を再び結びつけたのは、一匹の捨て猫だったそうです。,煮豆燃萁,__煮豆燃萁__だった兄弟を再び結びつけたのは、一匹の捨て猫だったそうです。,Type the reading!,Text
僕とすれ違いのように異動していったので、（　）だったからどんな性格かよく知らないのです。,社燕秋鴻,僕とすれ違いのように異動していったので、__社燕秋鴻__だったからどんな性格かよく知らないのです。,Type the reading!,Text
健太くんと過ごした時間は短く、（　）といった感じだったけれども、とても濃密な時間でした。,社燕秋鴻,健太くんと過ごした時間は短く、__社燕秋鴻__といった感じだったけれども、とても濃密な時間でした。,Type the reading!,Text
ともこちゃんとは、（　）、出会ってすぐに遠く離れてしまったけれども、心は側にいます。,社燕秋鴻,ともこちゃんとは、__社燕秋鴻__、出会ってすぐに遠く離れてしまったけれども、心は側にいます。,Type the reading!,Text
（　）というように、彼とはしばらくしか一緒にいれなかった、もっと時間があれば仲良くなった気がするのに。,社燕秋鴻,__社燕秋鴻__というように、彼とはしばらくしか一緒にいれなかった、もっと時間があれば仲良くなった気がするのに。,Type the reading!,Text
（　）というように、これからという関係だったのに、もう離れ離れになるなんて。,社燕秋鴻,__社燕秋鴻__というように、これからという関係だったのに、もう離れ離れになるなんて。,Type the reading!,Text
有名だからよく知っていますよというのは（　）ですよね。,社交辞令,有名だからよく知っていますよというのは__社交辞令__ですよね。,Type the reading!,Text
健太くんは、心にもない（　）をいう人だ。,社交辞令,健太くんは、心にもない__社交辞令__をいう人だ。,Type the reading!,Text
可愛いお孫さんですねと（　）をいったら、とても喜ばれた。,社交辞令,可愛いお孫さんですねと__社交辞令__をいったら、とても喜ばれた。,Type the reading!,Text
ともこちゃんは、適当に（　）の挨拶をした。,社交辞令,ともこちゃんは、適当に__社交辞令__の挨拶をした。,Type the reading!,Text
（　）で褒められてもうれしくない。,社交辞令,__社交辞令__で褒められてもうれしくない。,Type the reading!,Text
彼は、（　）だから、一時の怒りに任せてやめさせてはいけません。,社稷之守,彼は、__社稷之守__だから、一時の怒りに任せてやめさせてはいけません。,Type the reading!,Text
殿様はバカ殿でしたが、優秀な（　）がいたおかげで国家は安泰でした。,社稷之守,殿様はバカ殿でしたが、優秀な__社稷之守__がいたおかげで国家は安泰でした。,Type the reading!,Text
大災害から国民を守った彼は、本物の（　）といえるでしょう。,社稷之守,大災害から国民を守った彼は、本物の__社稷之守__といえるでしょう。,Type the reading!,Text
あの国には手ごわい（　）がいるから、戦略をねらなければ、攻め落とすことはできない。,社稷之守,あの国には手ごわい__社稷之守__がいるから、戦略をねらなければ、攻め落とすことはできない。,Type the reading!,Text
（　）としてこの国のため、王を陰ながら支えていきます。,社稷之守,__社稷之守__としてこの国のため、王を陰ながら支えていきます。,Type the reading!,Text
未曽有の事態に（　）が集まって緊急会議を開きました。,社稷之臣,未曽有の事態に__社稷之臣__が集まって緊急会議を開きました。,Type the reading!,Text
石田三成は、豊臣家の（　）でしたが、豊臣秀吉の死後、関ケ原の戦いで敗れ処刑されました。,社稷之臣,石田三成は、豊臣家の__社稷之臣__でしたが、豊臣秀吉の死後、関ケ原の戦いで敗れ処刑されました。,Type the reading!,Text
いつまでも（　）として、殿様に仕えているのではなく、すきあらば自分が殿様になって、あそこに座りたいという野望があります。,社稷之臣,いつまでも__社稷之臣__として、殿様に仕えているのではなく、すきあらば自分が殿様になって、あそこに座りたいという野望があります。,Type the reading!,Text
（　）は、権力がとてつもなく大きいが、責任もまた大きい。,社稷之臣,__社稷之臣__は、権力がとてつもなく大きいが、責任もまた大きい。,Type the reading!,Text
（　）たるもの、（　）を捨てて、国家のため、国民のために身を粉にして働くべきです。,社稷之臣,__社稷之臣__たるもの、__私利私欲__を捨てて、国家のため、国民のために身を粉にして働くべきです。,Type the reading!,Text
貧しさに負けず（　）を積んで、合格をつかみ取りました。,車胤聚蛍,貧しさに負けず__車胤聚蛍__を積んで、合格をつかみ取りました。,Type the reading!,Text
特待生として奨学金をもらいながら勉学に励んだ健太くんは、（　）の人だと思います。,車胤聚蛍,特待生として奨学金をもらいながら勉学に励んだ健太くんは、__車胤聚蛍__の人だと思います。,Type the reading!,Text
小学校にある銅像で有名な二宮金次郎は（　）の人です。,車胤聚蛍,小学校にある銅像で有名な二宮金次郎は__車胤聚蛍__の人です。,Type the reading!,Text
健太くんは、貧しい暮らしをしていたので、朝夕と新聞配達をしながら（　）を積みました。,車胤聚蛍,健太くんは、貧しい暮らしをしていたので、朝夕と新聞配達をしながら__車胤聚蛍__を積みました。,Type the reading!,Text
（　）のおかげで難関大学に合格できたのです。,車胤聚蛍,__車胤聚蛍__のおかげで難関大学に合格できたのです。,Type the reading!,Text
誰よりも残業して会社のために働いているのに、（　）、ちゃんと評価されない。,車魚之嘆,誰よりも残業して会社のために働いているのに、__車魚之嘆__、ちゃんと評価されない。,Type the reading!,Text
何年働いても待遇が全く良くならないから、（　）を叫びたくなる。,車魚之嘆,何年働いても待遇が全く良くならないから、__車魚之嘆__を叫びたくなる。,Type the reading!,Text
（　）、残業で帰りが遅くなり、終電を逃しがちな僕には、ハイヤーを付けてほしいのに。,車魚之嘆,__車魚之嘆__、残業で帰りが遅くなり、終電を逃しがちな僕には、ハイヤーを付けてほしいのに。,Type the reading!,Text
（　）、会社のために生きているような僕には、もっと特別手当を付けてくれてもいいと思う。,車魚之嘆,__車魚之嘆__、会社のために生きているような僕には、もっと特別手当を付けてくれてもいいと思う。,Type the reading!,Text
（　）、こんなに成果を上げているのに給料が低い。,車魚之嘆,__車魚之嘆__、こんなに成果を上げているのに給料が低い。,Type the reading!,Text
貧しくても夢をあきらめず（　）を積み、成功をつかみました。,車蛍孫雪,貧しくても夢をあきらめず__車蛍孫雪__を積み、成功をつかみました。,Type the reading!,Text
彼女は今でこそお金持ちで優雅な暮らしをしているけれども、（　）を積んで相当努力したんですよ。,車蛍孫雪,彼女は今でこそお金持ちで優雅な暮らしをしているけれども、__車蛍孫雪__を積んで相当努力したんですよ。,Type the reading!,Text
諸先輩方が、（　）を積んで欧米諸国に負けない国を作ろうと努力してくれたおかげで、今の豊かさがある。,車蛍孫雪,諸先輩方が、__車蛍孫雪__を積んで欧米諸国に負けない国を作ろうと努力してくれたおかげで、今の豊かさがある。,Type the reading!,Text
（　）を積んできた彼は、心が鋼のように強く、多少のことではへこたれない。,車蛍孫雪,__車蛍孫雪__を積んできた彼は、心が鋼のように強く、多少のことではへこたれない。,Type the reading!,Text
（　）を積んで、苦労を知っている彼こそ総理大臣にふさわしい。,車蛍孫雪,__車蛍孫雪__を積んで、苦労を知っている彼こそ総理大臣にふさわしい。,Type the reading!,Text
本を買いすぎて（　）だったので、古本屋さんに来てもらい、査定、買取をしてもらいました。,車載斗量,本を買いすぎて__車載斗量__だったので、古本屋さんに来てもらい、査定、買取をしてもらいました。,Type the reading!,Text
今日はイベントでもあるのか、駅前の人口密度が高くて、（　）だった。,車載斗量,今日はイベントでもあるのか、駅前の人口密度が高くて、__車載斗量__だった。,Type the reading!,Text
交通量調査のアルバイトをすることになったのだけれども、ここを通る人の量は（　）で、数えるのが大変です。,車載斗量,交通量調査のアルバイトをすることになったのだけれども、ここを通る人の量は__車載斗量__で、数えるのが大変です。,Type the reading!,Text
気ままに撮りためておいた写真は（　）で、整理がとても大変です。,車載斗量,気ままに撮りためておいた写真は__車載斗量__で、整理がとても大変です。,Type the reading!,Text
この資料室にある書類は（　）なのに、この中からたった一枚の書類を探すなんて至難の業だと思います。,車載斗量,この資料室にある書類は__車載斗量__なのに、この中からたった一枚の書類を探すなんて至難の業だと思います。,Type the reading!,Text
炭鉱があったころは、（　）で人口も多かったけれども、閉山されてからはさびれてしまいました。,車水馬竜,炭鉱があったころは、__車水馬竜__で人口も多かったけれども、閉山されてからはさびれてしまいました。,Type the reading!,Text
やっぱり県庁所在地は（　）、交通量が違うねえ。,車水馬竜,やっぱり県庁所在地は__車水馬竜__、交通量が違うねえ。,Type the reading!,Text
この道路は（　）なので、車道が四車線もあります。,車水馬竜,この道路は__車水馬竜__なので、車道が四車線もあります。,Type the reading!,Text
ここはかつて宿場町として栄え多くの人が行きかっていましたが、数百年経った今もなお（　）です。,車水馬竜,ここはかつて宿場町として栄え多くの人が行きかっていましたが、数百年経った今もなお__車水馬竜__です。,Type the reading!,Text
カーナビを無視して、（　）の道を避けて、裏道から行こうとしたら迷ってしまいました。,車水馬竜,カーナビを無視して、__車水馬竜__の道を避けて、裏道から行こうとしたら迷ってしまいました。,Type the reading!,Text
北海道から沖縄まで支援を求めて（　）しました。,車轍馬跡,北海道から沖縄まで支援を求めて__車轍馬跡__しました。,Type the reading!,Text
敵地を重点的に（　）しました。,車轍馬跡,敵地を重点的に__車轍馬跡__しました。,Type the reading!,Text
隅から隅まで（　）し、自分たちの考えを訴えかけました。,車轍馬跡,隅から隅まで__車轍馬跡__し、自分たちの考えを訴えかけました。,Type the reading!,Text
（　）の労を厭うた党首から人心が離れていきました。,車轍馬跡,__車轍馬跡__の労を厭うた党首から人心が離れていきました。,Type the reading!,Text
（　）の途中でこの町にも首相が来るようですよ。,車轍馬跡,__車轍馬跡__の途中でこの町にも首相が来るようですよ。,Type the reading!,Text
彼は（　）前の方に押し進め、仕事一貫、一切生活を省みることはしなかった。,遮二無二,彼は__遮二無二__前の方に押し進め、仕事一貫、一切生活を省みることはしなかった。,Type the reading!,Text
同僚は（　）割り込み、ライバルを押しのけ見事受注につなげた。,遮二無二,同僚は__遮二無二__割り込み、ライバルを押しのけ見事受注につなげた。,Type the reading!,Text
準備は整った。あとは（　）ぶつかるのみであった。,遮二無二,準備は整った。あとは__遮二無二__ぶつかるのみであった。,Type the reading!,Text
私達は目標へ（　）突進することだけを考えた。,遮二無二,私達は目標へ__遮二無二__突進することだけを考えた。,Type the reading!,Text
岩を飛び越え、必死に走り、（　）その河童と思われる生き物を追いつづけました。,遮二無二,岩を飛び越え、必死に走り、__遮二無二__その河童と思われる生き物を追いつづけました。,Type the reading!,Text
ともこちゃんは、夢のために（　）、（　）した。,遮二無二,ともこちゃんは、夢のために__遮二無二__、__八方画策__した。,Type the reading!,Text
先生の指導の下、体育館で（　）しましたが、あれは何の練習だったのでしょう。,蛇行匍匐,先生の指導の下、体育館で__蛇行匍匐__しましたが、あれは何の練習だったのでしょう。,Type the reading!,Text
健太くんは（　）して塾まで通うことで、心身を鍛えるのだそうです。,蛇行匍匐,健太くんは__蛇行匍匐__して塾まで通うことで、心身を鍛えるのだそうです。,Type the reading!,Text
健太くんは、歩き方を忘れて（　）して帰った。,蛇行匍匐,健太くんは、歩き方を忘れて__蛇行匍匐__して帰った。,Type the reading!,Text
いずれ、オリンピックの競技に（　）が加わると健太くんは信じています。,蛇行匍匐,いずれ、オリンピックの競技に__蛇行匍匐__が加わると健太くんは信じています。,Type the reading!,Text
（　）で家まで帰ったら、服がボロボロになりました。,蛇行匍匐,__蛇行匍匐__で家まで帰ったら、服がボロボロになりました。,Type the reading!,Text
私が健太くんに尽力してくれたことへのお礼をいったら、（　）、持ちつ持たれつだよと言ってくれました。,蛇蚹蜩翼,私が健太くんに尽力してくれたことへのお礼をいったら、__蛇蚹蜩翼__、持ちつ持たれつだよと言ってくれました。,Type the reading!,Text
ともこちゃんと健太くんは、（　）、共存する関係です。,蛇蚹蜩翼,ともこちゃんと健太くんは、__蛇蚹蜩翼__、共存する関係です。,Type the reading!,Text
お互いさま、（　）だから気にしないで。,蛇蚹蜩翼,お互いさま、__蛇蚹蜩翼__だから気にしないで。,Type the reading!,Text
あの会社とは（　）の関係でここまで来ました。,蛇蚹蜩翼,あの会社とは__蛇蚹蜩翼__の関係でここまで来ました。,Type the reading!,Text
（　）で世の中は成り立っていると思えば、あまり隣人に腹をたてることはなくなります。,蛇蚹蜩翼,__蛇蚹蜩翼__で世の中は成り立っていると思えば、あまり隣人に腹をたてることはなくなります。,Type the reading!,Text
健太くんは、（　）で利益を得ているずるい人間です。,借花献仏,健太くんは、__借花献仏__で利益を得ているずるい人間です。,Type the reading!,Text
健太くんのアイディアを自分のものであるかのように提出するなんて、（　）のごとき行為だ。,借花献仏,健太くんのアイディアを自分のものであるかのように提出するなんて、__借花献仏__のごとき行為だ。,Type the reading!,Text
健太くんが描いた絵を宿題として提出するのは、（　）、それくらい自分でやりなよ。,借花献仏,健太くんが描いた絵を宿題として提出するのは、__借花献仏__、それくらい自分でやりなよ。,Type the reading!,Text
プレゼンの資料をともこちゃんに仕上げてもらって（　）している健太くんが評価されるなんておかしい。,借花献仏,プレゼンの資料をともこちゃんに仕上げてもらって__借花献仏__している健太くんが評価されるなんておかしい。,Type the reading!,Text
ともこちゃんが用意したお土産を健太くんが用意したみたいに渡すなんて、（　）なあるまじき行いだ。,借花献仏,ともこちゃんが用意したお土産を健太くんが用意したみたいに渡すなんて、__借花献仏__なあるまじき行いだ。,Type the reading!,Text
山頂から（　）を眺めることが好きなので、山登りをやめられません。,尺山寸水,山頂から__尺山寸水__を眺めることが好きなので、山登りをやめられません。,Type the reading!,Text
山の上から（　）を眺めていると、自分の悩みなんてちっぽけなものだと思えてくるのです。,尺山寸水,山の上から__尺山寸水__を眺めていると、自分の悩みなんてちっぽけなものだと思えてくるのです。,Type the reading!,Text
高層タワーマンションの最上階からは、階下に見える景色が（　）のようで勝ち組気分を堪能できますよ。,尺山寸水,高層タワーマンションの最上階からは、階下に見える景色が__尺山寸水__のようで勝ち組気分を堪能できますよ。,Type the reading!,Text
健太くんは視力が良いので、（　）の眺めからでも自分の家を見つけることができます。,尺山寸水,健太くんは視力が良いので、__尺山寸水__の眺めからでも自分の家を見つけることができます。,Type the reading!,Text
（　）に見える街並みを見た時、こんなに高いところまで登ったんだと実感がわきました。,尺山寸水,__尺山寸水__に見える街並みを見た時、こんなに高いところまで登ったんだと実感がわきました。,Type the reading!,Text
僕が残した功績なんて（　）だけれども、大好きな空手のために少しでも力になることができてうれしい。,尺寸之功,僕が残した功績なんて__尺寸之功__だけれども、大好きな空手のために少しでも力になることができてうれしい。,Type the reading!,Text
彼は（　）と謙遜していっているけれども偉大な功績だと思います。,尺寸之功,彼は__尺寸之功__と謙遜していっているけれども偉大な功績だと思います。,Type the reading!,Text
たとえ（　）であろうとも、失敗してすべてが無駄になるよりいいじゃない。,尺寸之功,たとえ__尺寸之功__であろうとも、失敗してすべてが無駄になるよりいいじゃない。,Type the reading!,Text
（　）で喜んでいるようでは、これ以上上を目指すことはできないよ。,尺寸之功,__尺寸之功__で喜んでいるようでは、これ以上上を目指すことはできないよ。,Type the reading!,Text
（　）しか残せませんでしたが、最後までこの会社で働くことができて幸せでした。,尺寸之功,__尺寸之功__しか残せませんでしたが、最後までこの会社で働くことができて幸せでした。,Type the reading!,Text
事業に失敗して、借金の代わりに財産を取られてしまい、（　）しか残りませんでした。,尺寸之地,事業に失敗して、借金の代わりに財産を取られてしまい、__尺寸之地__しか残りませんでした。,Type the reading!,Text
子供の大学進学費用のために、（　）でしたが、（　）の土地を売ることにしました。,尺寸之地,子供の大学進学費用のために、__尺寸之地__でしたが、__先祖代々__の土地を売ることにしました。,Type the reading!,Text
たとえ（　）だろうとも、財産となるのだから子供に残してあげたい。,尺寸之地,たとえ__尺寸之地__だろうとも、財産となるのだから子供に残してあげたい。,Type the reading!,Text
ここは（　）だけれども、駅もスーパーも近くて便利な土地です。,尺寸之地,ここは__尺寸之地__だけれども、駅もスーパーも近くて便利な土地です。,Type the reading!,Text
（　）であっても、わが社の技術なら広く感じることができる家を建てることが可能です。,尺寸之地,__尺寸之地__であっても、わが社の技術なら広く感じることができる家を建てることが可能です。,Type the reading!,Text
政治を動かすような権力でも（　）でも、権力を持ったからといって自分が偉くなったと勘違いしてはいけません。,尺寸之柄,政治を動かすような権力でも__尺寸之柄__でも、権力を持ったからといって自分が偉くなったと勘違いしてはいけません。,Type the reading!,Text
私の（　）を駆使して、再開発を止めました。,尺寸之柄,私の__尺寸之柄__を駆使して、再開発を止めました。,Type the reading!,Text
健太くんのお兄さんが市長になってから、健太くんは（　）とはいえない権力を持つようになりました。,尺寸之柄,健太くんのお兄さんが市長になってから、健太くんは__尺寸之柄__とはいえない権力を持つようになりました。,Type the reading!,Text
（　）でもいいから、権力のある地位につきたいものです。,尺寸之柄,__尺寸之柄__でもいいから、権力のある地位につきたいものです。,Type the reading!,Text
（　）だけど、僕の力でできることがあれば手伝いたいと思っています。,尺寸之柄,__尺寸之柄__だけど、僕の力でできることがあれば手伝いたいと思っています。,Type the reading!,Text
大学の教授は専門分野に特化しすぎていて、（　）だったりすることがままあります。,尺沢之鯢,大学の教授は専門分野に特化しすぎていて、__尺沢之鯢__だったりすることがままあります。,Type the reading!,Text
健太くんは（　）で、彼の意見は浅はかで参考になりません。,尺沢之鯢,健太くんは__尺沢之鯢__で、彼の意見は浅はかで参考になりません。,Type the reading!,Text
ともこちゃんは思い込みが強く、（　）になりがちです。,尺沢之鯢,ともこちゃんは思い込みが強く、__尺沢之鯢__になりがちです。,Type the reading!,Text
インターネットで検索をして、世界中を知った気になって（　）になってはいけませんよ。,尺沢之鯢,インターネットで検索をして、世界中を知った気になって__尺沢之鯢__になってはいけませんよ。,Type the reading!,Text
（　）だとせっかくのチャンスを逃してしまうかもしれないので、広い視野を持って、世界に羽ばたきましょう。,尺沢之鯢,__尺沢之鯢__だとせっかくのチャンスを逃してしまうかもしれないので、広い視野を持って、世界に羽ばたきましょう。,Type the reading!,Text
電力の自由化に伴って、どの会社にするか悩んでいるけれども、どこも（　）で決まらない。,尺短寸長,電力の自由化に伴って、どの会社にするか悩んでいるけれども、どこも__尺短寸長__で決まらない。,Type the reading!,Text
誰だって（　）、写真を見てどの人にするか悩んでいないでお見合いをしてみればいいのよ。,尺短寸長,誰だって__尺短寸長__、写真を見てどの人にするか悩んでいないでお見合いをしてみればいいのよ。,Type the reading!,Text
今回の直木賞候補作はすべて（　）、これっていうのがなかったなあ。,尺短寸長,今回の直木賞候補作はすべて__尺短寸長__、これっていうのがなかったなあ。,Type the reading!,Text
どんな人間でも（　）、あのイケメンにだって欠点はあるわよ。,尺短寸長,どんな人間でも__尺短寸長__、あのイケメンにだって欠点はあるわよ。,Type the reading!,Text
このお店はおいしいけれどもお店がきれいじゃないし、こっちはお店がきれいだけれども味がいまいち、（　）だなあ。,尺短寸長,このお店はおいしいけれどもお店がきれいじゃないし、こっちはお店がきれいだけれども味がいまいち、__尺短寸長__だなあ。,Type the reading!,Text
人間の人生は短く、（　）、毎日を大事に生きていこう。,尺璧非宝,人間の人生は短く、__尺璧非宝__、毎日を大事に生きていこう。,Type the reading!,Text
一分一秒も無駄にしないで、（　）を胸に努力している人が成功します。,尺璧非宝,一分一秒も無駄にしないで、__尺璧非宝__を胸に努力している人が成功します。,Type the reading!,Text
タイムマシンでもない限り、時間は戻せない、（　）、時間は大切にしないとね。,尺璧非宝,タイムマシンでもない限り、時間は戻せない、__尺璧非宝__、時間は大切にしないとね。,Type the reading!,Text
（　）と分かっているんだけれども、スマホを見ていたら何時間も経っているということがよくあります。,尺璧非宝,__尺璧非宝__と分かっているんだけれども、スマホを見ていたら何時間も経っているということがよくあります。,Type the reading!,Text
（　）、ぼーっとしている暇はない。,尺璧非宝,__尺璧非宝__、ぼーっとしている暇はない。,Type the reading!,Text
僕は（　）、くじ引きではたいてい当たりをひいて、はずれをひいたことがありません。,杓子果報,僕は__杓子果報__、くじ引きではたいてい当たりをひいて、はずれをひいたことがありません。,Type the reading!,Text
今まで（　）だった、これからは運に頼ってばかりではなく、自分の力で切り開いていこう。,杓子果報,今まで__杓子果報__だった、これからは運に頼ってばかりではなく、自分の力で切り開いていこう。,Type the reading!,Text
気候に恵まれ、飢える人がほとんどいないこの国に生まれたことは（　）だったと思います。,杓子果報,気候に恵まれ、飢える人がほとんどいないこの国に生まれたことは__杓子果報__だったと思います。,Type the reading!,Text
ともこちゃんの人生は（　）で、ともこちゃんが困った時にはだいたい運よく助けてくれる人が現れます。,杓子果報,ともこちゃんの人生は__杓子果報__で、ともこちゃんが困った時にはだいたい運よく助けてくれる人が現れます。,Type the reading!,Text
あの時、あの場所で、偶然にも彼と出会えたことは（　）だったと神様に感謝せずにはいられない。,杓子果報,あの時、あの場所で、偶然にも彼と出会えたことは__杓子果報__だったと神様に感謝せずにはいられない。,Type the reading!,Text
彼はいつも（　）な考え方で、柔軟さに欠ける。,杓子定規,彼はいつも__杓子定規__な考え方で、柔軟さに欠ける。,Type the reading!,Text
行政は（　）な対応といわれてきた。,杓子定規,行政は__杓子定規__な対応といわれてきた。,Type the reading!,Text
現代は急激に変化しているから、そういう（　）な考え方では成功しないぞ。,杓子定規,現代は急激に変化しているから、そういう__杓子定規__な考え方では成功しないぞ。,Type the reading!,Text
